6,Care of invalids and elderly at home(4)(8),0.070,124.084,124.086,124.270,124.503,124.605,124.456,124.834,124.421,124.607,124.546,125.463,127.609,127.476,124.084,124.086,124.270,124.503,124.605,124.456,124.834,124.421,124.607,124.546,125.463,127.609,127.476,2.7,0.7,1.7,-0.1,0.7,1.7,-0.1,0.000,0.11,S-Nov. 2019,-0.3,0.002,0.93,S-Feb. 2020,1.6
5,Health insurance(4)(8),1.216,148.679,150.935,152.891,155.525,158.555,160.768,164.375,166.852,169.236,172.145,174.574,176.799,178.683,148.679,150.935,152.891,155.525,158.555,160.768,164.375,166.852,169.236,172.145,174.574,176.799,178.683,20.2,1.4,1.3,1.1,1.4,1.3,1.1,0.013,0.20,S-Oct. 2018,1.1,0.224,0.61,S-Nov. 2019,20.2
4,Transportation services,5.332,325.114,326.397,326.667,325.105,324.396,324.717,326.582,326.686,324.209,324.500,327.466,321.610,307.250,324.322,323.949,324.253,324.722,325.538,326.186,326.478,326.457,326.053,326.894,327.983,321.625,306.368,-5.5,0.9,-1.8,-4.5,0.3,-1.9,-4.7,-0.253,0.11,S-EVER,Ð,-0.300,0.33,S-EVER,Ð
5,Leased cars and trucks(4)(14),,87.892,86.809,86.196,86.112,86.095,86.407,86.396,85.841,85.240,85.101,85.321,84.830,,87.892,86.809,86.196,86.112,86.095,86.407,86.396,85.841,85.240,85.101,85.321,84.830,,,0.3,-0.6,,0.3,-0.6,,,,,,,,,
5,Car and truck rental(5),0.117,119.325,119.604,129.082,141.236,136.209,126.641,129.790,134.654,135.330,129.538,126.263,122.708,101.088,122.620,124.154,125.830,126.807,125.638,126.519,131.747,137.467,135.238,136.820,133.776,124.521,103.879,-15.3,-2.5,-2.8,-17.6,-2.2,-6.9,-16.6,-0.020,1.64,S-EVER,Ð,-0.018,2.41,S-EVER,Ð
5,Motor vehicle maintenance and repair(4),1.088,295.266,294.586,295.670,295.377,297.884,298.441,298.925,299.260,299.614,300.112,302.220,304.131,304.376,295.266,294.586,295.670,295.377,297.884,298.441,298.925,299.260,299.614,300.112,302.220,304.131,304.376,3.1,0.7,0.6,0.1,0.7,0.6,0.1,0.001,0.19,S-Dec. 2019,0.1,0.034,0.59,S-Feb. 2019,2.8
6,Motor vehicle body work(4),0.058,310.724,311.140,313.709,314.060,315.707,317.517,318.572,318.360,319.654,318.983,319.639,319.578,323.973,310.724,311.140,313.709,314.060,315.707,317.517,318.572,318.360,319.654,318.983,319.639,319.578,323.973,4.3,0.2,0.0,1.4,0.2,0.0,1.4,0.001,0.25,L-Mar. 1990,1.9,0.002,0.88,L-Dec. 2019,4.4
6,Motor vehicle maintenance and servicing(4),0.632,267.823,267.807,268.853,267.711,270.935,272.279,272.410,272.934,273.386,273.414,274.206,276.441,276.105,267.823,267.807,268.853,267.711,270.935,272.279,272.410,272.934,273.386,273.414,274.206,276.441,276.105,3.1,0.3,0.8,-0.1,0.3,0.8,-0.1,-0.001,0.23,S-Jul. 2019,-0.4,0.020,0.80,S-Dec. 2018,3.1
6,Motor vehicle repair(4)(5),0.340,179.958,178.706,179.144,179.872,180.406,179.729,180.317,180.352,180.348,181.305,184.133,184.825,185.235,179.958,178.706,179.144,179.872,180.406,179.729,180.317,180.352,180.348,181.305,184.133,184.825,185.235,2.9,1.6,0.4,0.2,1.6,0.4,0.2,0.001,0.26,S-Dec. 2019,0.0,0.010,0.93,S-Jan. 2020,2.6
5,Motor vehicle insurance,1.713,570.492,568.301,569.079,569.011,568.972,569.106,571.975,571.987,572.979,572.693,576.450,579.462,534.842,570.843,569.249,570.142,571.278,571.483,572.114,571.834,571.006,571.792,570.582,573.297,576.941,535.169,-6.2,0.7,0.5,-7.7,0.5,0.6,-7.2,-0.124,0.11,S-EVER,Ð,-0.104,0.59,S-Sep. 1955,-6.4
5,Motor vehicle fees(4)(5),0.574,192.022,192.330,192.175,192.534,192.528,193.711,194.724,194.994,195.327,195.981,196.341,196.743,194.649,192.022,192.330,192.175,192.534,192.528,193.711,194.724,194.994,195.327,195.981,196.341,196.743,194.649,1.4,0.2,0.2,-1.1,0.2,0.2,-1.1,-0.006,0.13,S-EVER,Ð,0.007,0.46,S-Jan. 2018,1.1
6,State motor vehicle registration and license fees(4)(5),0.298,179.795,179.750,179.526,180.027,180.598,181.871,183.034,183.185,183.347,184.163,184.388,184.576,184.536,179.795,179.750,179.526,180.027,180.598,181.871,183.034,183.185,183.347,184.163,184.388,184.576,184.536,2.6,0.1,0.1,0.0,0.1,0.1,0.0,0.000,0.11,S-Jun. 2019,-0.1,0.007,0.32,S-Feb. 2020,2.6
6,Parking and other fees(4)(5),0.262,211.389,212.162,212.101,212.279,211.506,212.637,213.484,213.915,214.472,214.920,215.462,216.153,211.297,211.389,212.162,212.101,212.279,211.506,212.637,213.484,213.915,214.472,214.920,215.462,216.153,211.297,0.0,0.3,0.3,-2.2,0.3,0.3,-2.2,-0.006,0.25,S-EVER,Ð,0.000,0.83,S-Dec. 2017,-1.1
7,Parking fees and tolls(5)(6),,238.223,239.304,239.500,239.978,238.821,240.326,239.837,240.387,240.478,241.788,242.636,243.289,238.982,238.162,238.932,239.422,239.531,238.402,240.177,240.538,240.702,241.600,241.713,242.350,243.053,238.923,0.3,0.4,0.3,-1.8,0.3,0.3,-1.7,,0.26,S-EVER,Ð,,0.74,S-EVER,Ð
7,Automobile service clubs(4)(5)(6),,,,,,,,,120.361,120.636,120.924,121.091,122.599,117.372,,,,,,,,120.361,120.636,120.924,121.091,122.599,117.372,,0.1,1.2,-4.3,0.1,1.2,-4.3,,0.31,S-Sep. 2016,-11.2,,0.97,Ð,Ð
5,Public transportation,1.201,261.903,271.370,269.935,261.165,257.167,258.612,261.927,261.770,250.902,252.590,258.708,237.553,219.993,257.607,259.399,259.618,260.448,261.729,261.886,261.221,261.162,259.672,260.308,260.836,238.737,216.384,-16.0,2.4,-8.2,-7.4,0.2,-8.5,-9.4,-0.113,0.37,S-EVER,Ð,-0.206,0.71,S-EVER,Ð
6,Airline fares,0.719,268.767,283.275,283.001,268.314,259.849,263.149,269.871,268.994,252.411,255.200,265.142,232.113,203.342,261.794,264.654,265.461,267.010,268.704,269.524,268.515,267.853,266.306,268.081,267.280,233.583,198.065,-24.3,3.9,-12.5,-12.4,-0.3,-12.6,-15.2,-0.110,0.57,S-EVER,Ð,-0.196,1.04,S-EVER,Ð
6,Other intercity transportation,0.173,162.213,162.661,159.943,158.877,161.224,160.679,156.959,157.462,156.241,155.205,154.346,150.147,150.724,160.603,162.508,159.697,156.710,160.115,160.252,158.290,158.924,156.218,156.623,156.282,149.968,149.229,-7.1,-0.6,-2.7,0.4,-0.2,-4.0,-0.5,-0.001,0.70,L-Feb. 2020,-0.2,-0.013,1.70,S-Oct. 2009,-7.1
7,Intercity bus fare(4)(7)(6),,151.651,154.854,155.238,153.706,157.198,159.158,155.056,170.179,171.677,143.690,142.837,139.797,141.882,151.651,154.854,155.238,153.706,157.198,159.158,155.056,170.179,171.677,143.690,142.837,139.797,141.882,-6.4,-0.6,-2.1,1.5,-0.6,-2.1,1.5,,1.47,L-Nov. 2019,9.8,,6.41,S-EVER,Ð
7,Intercity train fare(4)(7)(6),,,,,,,,,,112.085,,,,,,,,,,,,,112.085,,,,,,,,,,,,,,,,,,,
7,Ship fare(4)(5)(6),,67.111,66.992,65.070,64.359,65.121,64.801,63.926,63.234,62.402,62.558,62.033,61.143,60.806,67.111,66.992,65.070,64.359,65.121,64.801,63.926,63.234,62.402,62.558,62.033,61.143,60.806,-9.4,-0.8,-1.4,-0.6,-0.8,-1.4,-0.6,,0.75,L-Jan. 2020,0.2,,1.95,S-Sep. 2009,-10.6
6,Intracity transportation(4),0.305,321.668,325.265,322.159,323.420,326.006,324.016,324.915,326.193,322.767,323.882,324.988,325.612,325.612,321.668,325.265,322.159,323.420,326.006,324.016,324.915,326.193,322.767,323.882,324.988,325.612,325.612,1.2,0.3,0.2,0.0,0.3,0.2,0.0,0.000,0.35,S-Dec. 2019,-1.1,0.004,0.64,L-Feb. 2020,1.2
7,Intracity mass transit(4)(11)(6),,128.673,130.168,130.178,130.496,130.642,130.405,130.550,130.550,130.550,130.692,130.941,130.941,130.941,128.673,130.168,130.178,130.496,130.642,130.405,130.550,130.550,130.550,130.692,130.941,130.941,130.941,1.8,0.2,0.0,0.0,0.2,0.0,0.0,,0.13,Ð,Ð,,1.11,Ð,Ð
4,Recreation services(11),3.803,124.580,123.810,123.685,123.851,124.347,124.129,124.857,125.533,126.142,126.561,126.586,127.441,127.551,124.238,123.674,123.617,123.815,124.349,124.310,125.229,125.891,126.415,126.800,126.227,127.047,127.245,2.4,0.0,0.7,0.1,-0.5,0.6,0.2,0.006,0.17,S-Feb. 2020,-0.5,0.091,0.56,Ð,Ð
5,Video and audio services(11),1.251,127.394,126.992,126.832,126.662,127.444,127.888,128.238,128.809,129.789,130.190,130.653,131.204,131.449,126.742,126.730,126.895,126.958,127.699,128.242,128.821,129.219,130.120,130.704,129.898,130.015,130.783,3.2,0.4,0.4,0.2,-0.6,0.1,0.6,0.007,0.17,L-Dec. 2019,0.7,0.046,0.66,L-Feb. 2018,3.3
6,Cable and satellite television service(13),1.170,477.678,476.355,475.287,475.860,478.811,480.344,482.189,484.836,489.021,491.484,493.577,495.647,496.543,475.089,475.313,475.537,477.038,479.822,481.749,484.505,486.464,490.335,493.562,490.526,490.842,493.851,3.9,0.4,0.4,0.2,-0.6,0.1,0.6,0.007,0.19,L-Jan. 2020,0.7,0.053,0.66,L-Jan. 2018,4.0
6,"Video discs and other media, including rental of video(4)(5)",0.081,76.236,75.507,76.659,73.329,73.750,74.370,73.156,72.148,71.377,69.672,69.229,69.544,69.734,76.236,75.507,76.659,73.329,73.750,74.370,73.156,72.148,71.377,69.672,69.229,69.544,69.734,-8.5,-0.6,0.5,0.3,-0.6,0.5,0.3,0.000,0.95,S-Feb. 2020,-0.6,-0.008,2.85,L-Jan. 2020,-6.5
7,Video discs and other media(4)(5)(6),,39.443,39.166,39.682,37.218,37.502,37.414,36.364,35.788,35.350,33.912,33.536,33.840,34.153,39.443,39.166,39.682,37.218,37.502,37.414,36.364,35.788,35.350,33.912,33.536,33.840,34.153,-13.4,-1.1,0.9,0.9,-1.1,0.9,0.9,,1.68,Ð,Ð,,5.58,L-Jan. 2020,-12.6
7,Rental of video discs and other media(4)(5)(6),,134.836,133.271,136.189,136.848,136.848,137.675,137.535,136.219,134.491,134.781,135.042,136.147,136.301,134.836,133.271,136.189,136.848,136.848,137.675,137.535,136.219,134.491,134.781,135.042,136.147,136.301,1.1,0.2,0.8,0.1,0.2,0.8,0.1,,0.76,S-Dec. 2019,-1.3,,1.16,S-Feb. 2019,0.4
5,Pet services including veterinary(5),0.551,251.954,252.744,253.381,254.777,255.066,255.265,255.844,256.464,258.099,258.849,258.595,259.258,260.112,251.784,252.429,253.144,254.369,254.767,255.112,255.992,257.136,258.652,259.490,258.344,259.095,259.935,3.2,-0.1,0.3,0.3,-0.4,0.3,0.3,0.002,0.16,Ð,Ð,0.014,0.63,L-Jan. 2020,4.0
6,Pet services(4)(5)(6),,194.783,194.787,195.595,196.514,195.638,196.516,,197.415,198.701,199.040,200.243,200.489,200.294,194.783,194.787,195.595,196.514,195.638,196.516,,197.415,198.701,199.040,200.243,200.489,200.294,2.8,0.6,0.1,-0.1,0.6,0.1,-0.1,,0.24,S-Aug. 2019,-0.4,,1.49,S-Feb. 2020,2.2
6,Veterinarian services(5)(6),,265.119,266.297,266.959,268.492,269.209,269.362,269.832,270.766,272.146,272.860,272.278,273.358,274.089,264.754,265.858,266.652,268.028,268.923,269.177,270.248,271.638,272.967,273.637,271.810,273.019,273.711,3.4,-0.2,0.4,0.3,-0.7,0.4,0.3,,0.25,S-Feb. 2020,-0.7,,0.53,L-Feb. 2020,3.4
5,Photographers and photo processing(4)(5),0.045,120.359,121.261,120.110,120.114,117.877,117.602,119.006,118.919,118.627,118.892,122.303,122.544,120.201,120.359,121.261,120.110,120.114,117.877,117.602,119.006,118.919,118.627,118.892,122.303,122.544,120.201,-0.1,2.9,0.2,-1.9,2.9,0.2,-1.9,-0.001,0.46,S-Aug. 2019,-1.9,0.000,1.40,S-Jan. 2020,-3.0
6,Photographer fees(4)(5)(6),,121.975,124.147,124.426,,,121.126,122.927,122.596,122.902,122.551,125.485,125.485,,121.975,124.147,124.426,,,121.126,122.927,122.596,122.902,122.551,125.485,125.485,,,2.4,0.0,,2.4,0.0,,,,,,,,,
6,Photo processing(4)(5)(6),,114.236,113.242,111.245,111.352,112.180,111.753,112.360,112.720,112.031,112.741,113.366,113.962,113.944,114.236,113.242,111.245,111.352,112.180,111.753,112.360,112.720,112.031,112.741,113.366,113.962,113.944,-0.3,0.6,0.5,0.0,0.6,0.5,0.0,,0.62,S-Dec. 2019,-0.6,,1.42,L-Jan. 2020,0.1
5,Other recreation services(5),1.955,173.024,171.088,170.840,171.309,171.870,170.683,172.276,173.494,173.887,174.516,174.117,175.805,175.805,172.812,171.043,170.606,170.919,171.622,170.821,172.659,173.960,174.213,174.592,173.850,175.800,175.588,1.6,-0.2,1.0,0.0,-0.4,1.1,-0.1,-0.002,0.31,S-Feb. 2020,-0.4,0.031,1.03,S-Sep. 2019,1.1
6,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees(4)(5)",0.705,143.983,140.975,140.561,141.982,142.489,141.790,143.243,144.777,145.706,146.473,146.023,147.256,147.657,143.983,140.975,140.561,141.982,142.489,141.790,143.243,144.777,145.706,146.473,146.023,147.256,147.657,2.6,-0.3,0.8,0.3,-0.3,0.8,0.3,0.002,0.35,S-Feb. 2020,-0.3,0.018,0.72,S-Feb. 2020,1.8
6,Admissions,0.710,391.745,390.261,389.811,388.644,390.294,387.043,391.579,392.517,392.439,393.525,392.645,397.663,396.562,390.408,389.980,388.335,386.189,388.735,387.918,393.992,395.453,394.496,394.002,390.983,397.631,395.211,1.2,-0.2,1.3,-0.3,-0.8,1.7,-0.6,-0.004,0.69,S-Feb. 2020,-0.8,0.009,2.01,S-Sep. 2019,0.6
7,"Admission to movies, theaters, and concerts(4)(5)(6)",,184.811,186.395,185.882,186.611,187.345,186.828,188.214,188.090,187.226,187.781,189.097,190.094,188.129,184.811,186.395,185.882,186.611,187.345,186.828,188.214,188.090,187.226,187.781,189.097,190.094,188.129,1.8,0.7,0.5,-1.0,0.7,0.5,-1.0,,0.54,S-Jul. 2016,-1.0,,1.29,S-Jul. 2019,1.0
7,Admission to sporting events(4)(5)(6),,232.260,224.952,224.517,223.008,225.016,221.414,223.859,232.212,235.763,236.789,227.205,232.141,238.247,232.260,224.952,224.517,223.008,225.016,221.414,223.859,232.212,235.763,236.789,227.205,232.141,238.247,2.6,-4.0,2.2,2.6,-4.0,2.2,2.6,,2.10,L-Nov. 2019,3.7,,4.22,S-Jan. 2020,2.3
6,Fees for lessons or instructions(4)(9),,320.038,319.871,320.552,320.314,320.148,317.051,316.647,320.390,320.252,320.779,321.493,321.432,,320.038,319.871,320.552,320.314,320.148,317.051,316.647,320.390,320.252,320.779,321.493,321.432,,,0.2,0.0,,0.2,0.0,,,,,,,,,
4,Education and communication services(11),6.238,110.323,110.405,110.625,110.721,111.138,111.471,111.739,112.099,112.175,112.532,112.567,112.478,112.603,110.529,110.707,110.880,111.030,111.095,111.169,111.418,111.807,111.994,112.428,112.552,112.647,112.803,2.1,0.0,-0.1,0.1,0.1,0.1,0.1,0.009,0.07,Ð,Ð,0.124,0.22,Ð,Ð
5,"Tuition, other school fees, and childcare",2.919,756.908,757.945,759.028,759.965,765.726,770.457,772.258,772.102,771.519,772.630,773.944,774.185,774.413,760.490,762.371,763.376,764.066,764.513,765.228,766.661,767.914,769.095,772.004,774.440,776.491,778.078,2.3,0.2,0.0,0.0,0.3,0.3,0.2,0.006,0.10,S-Dec. 2019,0.2,0.067,0.33,Ð,Ð
6,College tuition and fees,1.573,860.065,859.922,859.798,859.365,868.320,873.995,876.145,875.756,874.088,874.769,874.821,874.617,874.234,865.069,866.420,866.455,865.971,866.384,867.015,867.835,868.955,869.535,874.218,875.872,877.865,879.316,1.6,0.0,0.0,0.0,0.2,0.2,0.2,0.003,0.16,Ð,Ð,0.026,0.46,S-EVER,Ð
6,Elementary and high school tuition and fees,0.425,859.158,858.501,860.936,866.985,874.845,877.355,881.433,881.226,881.285,881.285,881.294,882.049,884.233,865.112,865.883,868.385,871.693,870.952,868.496,873.255,875.217,878.048,880.519,882.724,886.019,890.359,2.9,0.0,0.1,0.2,0.3,0.4,0.5,0.002,0.06,L-Oct. 2019,0.5,0.010,0.49,L-Aug. 2019,3.0
6,Day care and preschool(12),0.766,300.278,301.850,303.008,303.632,304.401,306.478,306.811,306.903,307.252,308.335,310.206,310.546,310.647,300.550,302.154,303.191,304.413,304.471,305.352,306.044,306.917,307.837,308.264,309.986,310.537,310.930,3.5,0.6,0.1,0.0,0.6,0.2,0.1,0.001,0.13,S-Jan. 2020,0.1,0.027,0.46,Ð,Ð
6,Technical and business school tuition and fees(5),0.036,252.136,253.305,254.372,256.475,251.953,254.333,254.787,254.640,254.640,255.645,256.076,256.245,257.758,252.817,253.907,255.011,256.190,251.367,253.606,254.066,254.286,254.597,255.681,256.240,256.727,258.453,2.2,0.2,0.1,0.6,0.2,0.2,0.7,0.000,0.12,L-Sep. 2019,0.9,0.001,0.38,L-Oct. 2018,2.3
5,Postage and delivery services(5),0.112,195.310,195.317,195.341,195.329,195.293,195.286,195.409,195.354,195.407,197.850,203.393,203.278,203.017,193.641,194.154,194.734,195.266,195.772,196.355,197.043,197.590,197.979,199.180,200.422,200.753,201.249,3.9,2.8,-0.1,-0.1,0.6,0.2,0.2,0.000,0.03,Ð,Ð,0.004,0.23,S-Jan. 2019,3.1
6,Postage,0.102,307.042,307.042,307.042,307.042,307.042,307.042,307.042,307.042,307.042,310.652,320.396,320.396,320.396,304.249,305.142,306.022,306.852,307.750,308.676,309.612,310.558,310.916,313.486,315.608,316.297,317.482,4.3,3.1,0.0,0.0,0.7,0.2,0.4,0.000,0.00,L-Feb. 2020,0.7,0.004,0.25,Ð,Ð
6,Delivery services(5),0.010,318.440,318.536,318.841,318.691,318.221,318.128,319.733,319.014,319.707,326.095,324.348,322.280,317.564,316.958,317.159,318.340,319.252,319.324,320.208,322.394,322.655,325.136,320.499,320.746,319.519,316.085,-0.3,-0.5,-0.6,-1.5,0.1,-0.4,-1.1,0.000,0.27,S-Jan. 2020,-1.4,0.000,0.84,S-Dec. 2016,-2.0
5,Telephone services(4)(5),2.298,89.004,89.069,89.237,89.346,89.300,89.518,89.746,90.172,90.287,90.529,90.417,90.416,90.621,89.004,89.069,89.237,89.346,89.300,89.518,89.746,90.172,90.287,90.529,90.417,90.416,90.621,1.8,-0.1,0.0,0.2,-0.1,0.0,0.2,0.005,0.10,L-Jan. 2020,0.3,0.040,0.29,Ð,Ð
6,Wireless telephone services(4)(5),1.895,46.427,46.400,46.458,46.431,46.368,46.322,46.299,46.387,46.412,46.404,46.302,46.295,46.340,46.427,46.400,46.458,46.431,46.368,46.322,46.299,46.387,46.412,46.404,46.302,46.295,46.340,-0.2,-0.2,0.0,0.1,-0.2,0.0,0.1,0.002,0.05,L-Dec. 2019,0.1,-0.004,0.31,S-Feb. 2020,-0.2
6,Land-line telephone services(4)(11),0.403,118.711,119.250,119.688,120.449,120.669,122.137,123.474,125.027,125.437,127.489,127.916,127.995,129.071,118.711,119.250,119.688,120.449,120.669,122.137,123.474,125.027,125.437,127.489,127.916,127.995,129.071,8.7,0.3,0.1,0.8,0.3,0.1,0.8,0.003,0.36,L-Jan. 2020,1.6,0.044,0.72,L-EVER,Ð
5,Internet services and electronic information providers(5),0.897,76.849,76.739,77.101,76.993,77.168,76.638,76.840,77.790,78.133,78.839,78.561,78.061,78.145,76.698,76.755,76.860,77.107,77.368,76.931,77.138,77.674,77.932,78.479,78.468,78.239,77.991,1.7,-0.4,-0.6,0.1,0.0,-0.3,-0.3,-0.003,0.22,Ð,Ð,0.013,0.93,S-Feb. 2020,1.7
4,Other personal services(4)(11),1.661,124.025,124.393,124.524,125.097,125.303,125.434,125.647,125.823,126.299,127.065,127.425,127.687,127.552,124.025,124.393,124.524,125.097,125.303,125.434,125.647,125.823,126.299,127.065,127.425,127.687,127.552,2.8,0.3,0.2,-0.1,0.3,0.2,-0.1,-0.002,0.13,S-Apr. 2019,-0.2,0.046,0.36,Ð,Ð
5,Personal care services(4),0.671,269.459,269.429,269.941,271.295,272.385,272.645,273.425,274.682,275.461,277.341,278.218,278.442,278.442,269.459,269.429,269.941,271.295,272.385,272.645,273.425,274.682,275.461,277.341,278.218,278.442,278.442,3.3,0.3,0.1,0.0,0.3,0.1,0.0,0.000,0.14,S-May 2019,0.0,0.021,0.48,Ð,Ð
6,Haircuts and other personal care services(4)(5),0.671,164.414,164.396,164.708,165.534,166.200,166.358,166.834,167.601,168.076,169.223,169.758,169.895,169.895,164.414,164.396,164.708,165.534,166.200,166.358,166.834,167.601,168.076,169.223,169.758,169.895,169.895,3.3,0.3,0.1,0.0,0.3,0.1,0.0,0.000,0.14,S-May 2019,0.0,0.021,0.48,Ð,Ð
5,Miscellaneous personal services,0.991,445.511,447.689,447.923,449.868,449.945,450.439,450.882,450.613,452.586,455.094,456.285,457.608,456.797,444.935,446.867,447.084,448.909,449.632,450.645,451.155,451.097,453.233,456.107,457.195,457.644,456.208,2.5,0.3,0.3,-0.2,0.2,0.1,-0.3,-0.003,0.15,S-Apr. 2019,-0.4,0.025,0.47,L-Mar. 2019,2.9
6,Legal services(4)(9),0.252,362.839,362.964,363.152,365.428,365.428,365.193,365.193,364.384,364.384,367.022,369.233,369.233,367.647,362.839,362.964,363.152,365.428,365.428,365.193,365.193,364.384,364.384,367.022,369.233,369.233,367.647,1.3,0.6,0.0,-0.4,0.6,0.0,-0.4,-0.001,0.12,S-Apr. 2019,-1.2,0.004,0.93,L-Mar. 2019,1.8
6,Funeral expenses(4)(9),0.140,336.752,338.063,337.998,338.257,338.612,338.776,339.009,339.836,341.837,342.759,341.365,341.245,342.173,336.752,338.063,337.998,338.257,338.612,338.776,339.009,339.836,341.837,342.759,341.365,341.245,342.173,1.6,-0.4,0.0,0.3,-0.4,0.0,0.3,0.000,0.19,L-Jan. 2020,0.3,0.002,0.63,Ð,Ð
6,Laundry and dry cleaning services(4)(5),0.220,174.748,175.187,175.869,176.177,176.628,177.497,177.734,177.883,178.513,179.047,179.794,179.985,179.856,174.748,175.187,175.869,176.177,176.628,177.497,177.734,177.883,178.513,179.047,179.794,179.985,179.856,2.9,0.4,0.1,-0.1,0.4,0.1,-0.1,0.000,0.22,S-Nov. 2018,-0.1,0.007,0.69,S-Aug. 2018,2.6
6,Apparel services other than laundry and dry cleaning(4)(5),0.030,195.034,194.846,196.782,198.693,198.585,198.295,200.907,201.640,202.038,202.346,203.895,207.220,208.413,195.034,194.846,196.782,198.693,198.585,198.295,200.907,201.640,202.038,202.346,203.895,207.220,208.413,6.9,0.8,1.6,0.6,0.8,1.6,0.6,0.000,0.36,S-Jan. 2020,0.2,0.002,1.68,L-Dec. 2008,7.4
6,Financial services(9),0.235,359.451,364.530,363.222,365.323,364.348,364.385,364.582,363.696,367.351,370.423,370.741,373.578,372.504,358.724,362.985,361.860,363.375,363.467,364.079,364.849,364.757,368.519,371.646,373.591,373.743,371.749,3.6,0.1,0.8,-0.3,0.5,0.0,-0.5,-0.001,0.20,S-Mar. 2019,-3.6,0.008,1.05,S-Feb. 2020,0.3
7,Checking account and other bank services(4)(5)(6),,172.297,172.297,172.297,172.297,172.297,172.382,172.617,172.617,172.617,172.617,174.058,176.076,176.121,172.297,172.297,172.297,172.297,172.297,172.382,172.617,172.617,172.617,172.617,174.058,176.076,176.121,2.2,0.8,1.2,0.0,0.8,1.2,0.0,,0.00,S-Jan. 2020,0.0,,0.22,Ð,Ð
7,Tax return preparation and other accounting fees(4)(5)(6),,245.159,254.104,252.936,254.470,254.009,254.009,254.064,253.030,256.190,261.275,261.585,262.909,260.387,245.159,254.104,252.936,254.470,254.009,254.009,254.064,253.030,256.190,261.275,261.585,262.909,260.387,6.2,0.1,0.5,-1.0,0.1,0.5,-1.0,,0.31,S-Mar. 2019,-6.9,,1.83,S-Feb. 2020,-0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Special aggregate indexes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,All items less food,86.138,255.194,255.759,255.825,256.286,256.250,256.401,256.973,256.839,256.516,257.476,258.165,257.382,254.746,254.534,254.699,254.931,255.717,255.939,256.213,256.865,257.498,258.150,258.508,258.624,257.214,254.223,-0.2,0.3,-0.3,-1.0,0.0,-0.5,-1.2,-1.002,0.04,S-Nov. 2008,-2.1,-0.149,0.09,S-Sep. 2015,-0.3
1,All items less shelter,66.697,234.723,235.131,234.791,235.071,234.853,234.802,235.538,235.162,234.656,235.553,236.084,235.184,232.860,233.921,233.933,233.897,234.528,234.591,234.643,235.356,235.877,236.493,236.582,236.525,234.980,232.212,-0.8,0.2,-0.4,-1.0,0.0,-0.7,-1.2,-0.785,0.05,S-Dec. 2008,-1.2,-0.534,0.11,S-Nov. 2015,-0.8
1,All items less food and shelter,52.835,228.655,229.061,228.659,228.952,228.658,228.479,229.222,228.802,228.109,228.926,229.390,228.099,224.331,227.732,227.612,227.513,228.275,228.328,228.289,229.041,229.598,230.258,230.258,229.971,227.875,223.598,-1.9,0.2,-0.6,-1.7,-0.1,-0.9,-1.9,-0.991,0.06,S-Nov. 2008,-3.5,-1.012,0.13,S-Oct. 2015,-2.0
1,"All items less food, shelter, and energy",46.579,232.380,232.280,232.585,232.735,233.367,233.432,234.150,233.955,233.426,234.373,235.659,235.539,233.740,231.661,231.790,232.379,232.942,233.529,233.777,234.011,234.368,234.531,234.900,235.264,234.781,233.029,0.6,0.5,-0.1,-0.8,0.2,-0.2,-0.7,-0.347,0.06,S-EVER,Ð,0.269,0.14,S-Nov. 2017,0.6
1,"All items less food, shelter, energy, and used cars and trucks",43.992,238.012,238.051,238.200,238.181,238.745,239.317,240.116,239.999,239.454,240.588,241.844,241.387,239.563,237.351,237.586,238.060,238.620,239.194,239.379,239.794,240.267,240.498,241.059,241.401,240.764,238.917,0.7,0.5,-0.2,-0.8,0.1,-0.3,-0.8,-0.337,0.07,S-EVER,Ð,0.283,0.14,S-Aug. 2017,0.7
1,All items less medical care,91.104,244.134,244.629,244.653,245.000,244.836,245.020,245.418,245.206,244.861,245.789,246.445,245.778,243.907,243.534,243.676,243.860,244.470,244.548,244.801,245.267,245.811,246.351,246.702,246.917,245.671,243.430,-0.1,0.3,-0.3,-0.8,0.1,-0.5,-0.9,-0.831,0.04,S-Dec. 2008,-0.9,-0.085,0.08,S-Oct. 2015,-0.1
1,All items less energy,93.744,260.925,261.203,261.696,262.059,262.592,262.969,263.527,263.545,263.450,264.540,265.734,265.896,265.465,260.467,260.866,261.521,262.088,262.609,263.104,263.440,263.928,264.268,264.893,265.539,265.440,265.013,1.7,0.5,0.1,-0.2,0.2,0.0,-0.2,-0.151,0.04,S-Dec. 1982,-0.2,1.610,0.08,S-Dec. 2017,1.7
1,Commodities,37.336,186.884,187.236,186.112,186.319,185.686,185.508,186.012,185.186,184.441,185.055,185.331,184.364,182.141,185.677,185.641,185.354,185.811,185.454,185.309,185.629,185.891,186.610,186.253,186.019,184.067,181.187,-2.5,0.1,-0.5,-1.2,-0.1,-1.0,-1.6,-0.584,0.07,S-Jan. 2015,-2.0,-0.957,0.13,S-Jul. 2016,-2.5
